"cv_0","pa","lon","lat","bio10_SA","bio13_SA","bio15_SA","bio2_SA","bio3_SA"
3,0,-54.3958333333333,-30.6875,24.3406667709351,146,7.55624393467868,10.8236668904622,49.2163814345623
8,0,-46.1875,-13.1041666666667,24.2526671091716,250,85.5993697524218,11.913666566213,79.5942426395965
9,0,-52.8125,-15.2291666666667,24.7173334757487,285,82.400932836469,13.8276666005452,70.8529792078528
1,0,-55.1458333333333,-12.3958333333333,25.0773331324259,317,84.2492174414656,14.650333404541,74.761853963053
5,0,-66.6458333333333,-32.2291666666667,27.2286669413249,83,73.4940628616539,14.6083333889643,48.5972479094567
2,0,-70.8541666666667,-29.0208333333333,16.8626670837402,7,92.1132372943677,12.3760002851486,61.867624372575
8,0,-58.3541666666667,-20.7708333333333,28.4586658477783,134,52.6863575579796,12.374000231425,60.6212052312423
1,0,-62.4375,-21.3541666666667,28.1066668828328,83,81.990680552114,13.024333635966,55.8600688132165
5,0,-51.0625,-24.9791666666667,22.3553333282471,174,24.0415315014348,12.058333158493,59.1210688989017
8,0,-57.8541666666667,-12.0208333333333,25.6080001195272,344,80.0019246118615,13.0816672643026,77.3330900099829
7,0,-60.1041666666667,-21.1041666666667,28.6559998194377,90,58.6391119863309,12.9539995193481,58.935399969229
7,0,-48.2708333333333,-10.9375,26.0339997609456,266,80.6488358767966,13.0000000794729,74.7126416779523
10,0,-68.3541666666667,-19.8541666666667,8.64199989289045,51,155.241184732758,16.9423333416538,67.6610770371309
9,0,-57.4791666666667,-32.2291666666667,24.1460002263387,144,19.1581107406441,11.6176669597626,46.2192349119768
5,0,-58.1458333333333,-15.9375,27.2733329137166,252,70.9504961546875,13.7373333772024,72.6843013825367
7,0,-45.6041666666667,-11.1458333333333,24.5080000559489,187,88.6615633346455,14.7806666692098,77.9406605433506
5,0,-67.3958333333333,-30.2708333333333,24.0346671740214,66,95.0957501482738,16.305666881303,50.4819392532724
2,0,-60.8125,-26.0208333333333,26.6093330383301,149,61.9908117414804,12.3819998105367,50.9715128596589
6,0,-61.8541666666667,-15.5625,26.2893336613973,198,66.6875700287279,10.9336663881938,70.6309219090211
5,0,-48.3125,-7.97916666666666,26.632666905721,297,69.8070231532782,13.0463336308797,83.1188376386193
5,0,-55.3541666666667,-27.8958333333333,25.6466668446859,186,14.1338751287474,11.8413334687551,52.778271678889
7,0,-64.1041666666667,-15.8958333333333,27.0753339131673,335,57.5496236000982,10.604999701182,70.5682621862002
3,0,-42.1875,-13.4375,23.6960004170736,154,90.6138547576367,11.6433335145315,76.8029874622239
9,0,-58.4791666666667,-19.3125,28.6733334859212,148,56.5130792296704,11.2583336830139,64.2598937720061
2,0,-61.0625,-27.1875,26.5993324915568,149,60.975925672222,12.9199996789296,50.5003083984145
1,0,-46.2708333333333,-21.9375,21.1313330332438,293,72.2219970995556,12.5419997374217,61.3961231964741
2,0,-58.3541666666667,-15.1041666666667,25.7420002619425,285,72.4585620679124,14.3116663297017,74.8674770470764
1,0,-42.0625,-6.18749999999999,28.0246667861938,260,90.6032188513543,11.5446664492289,78.471098625357
5,0,-55.6875,-5.52083333333333,26.6413332621257,433,59.97970926462,10.3970001538595,88.4399429655841
1,0,-61.7291666666667,-26.0208333333333,27.2933336893717,113,70.7406092713191,13.2163332303365,49.5364790357815
9,0,-49.7291666666667,-26.9375,21.8406670888265,172,19.0127423151436,10.5223333835602,54.294802908303
10,0,-62.4375,-32.6041666666667,23.1926666895549,126,54.200955225615,12.7736664215724,46.2612880923098
9,0,-53.3125,-6.89583333333333,25.0979998906453,311,64.904804338275,12.2613331476847,87.4809681336076
6,0,-64.2708333333333,-21.1875,22.7006667455037,146,81.0038844739318,13.0543335278829,63.6796757457702
4,0,-45.8958333333333,-3.85416666666666,27.2406667073568,337,83.5775633618663,11.0159994761149,87.6511811939374
2,0,-56.1458333333333,-17.1875,27.0679995218913,226,67.735539082301,12.956666469574,68.7429228973463
8,0,-55.6458333333333,-10.2708333333333,27.1166667938232,345,73.5305377923364,12.200666586558,79.7846372786297
8,0,-52.0208333333333,-23.4791666666667,21.8313331604004,158,33.0358298371868,12.8369998931885,62.1345594772424
10,0,-63.4791666666667,-25.8125,27.0393330256144,121,87.0238242668337,12.6490003267924,47.7464914135892
2,0,-52.3125,-10.7708333333333,26.6106662750244,322,78.4959627090219,14.1193329493205,81.1082960822585
10,0,-46.1458333333333,-14.9375,23.7326666514079,307,90.2462243025742,11.811333656311,70.4733542189535
8,0,-69.1041666666667,-26.3541666666667,11.5253332455953,8,60.7985922570232,18.299666489164,74.6681373434715
2,0,-40.8125,-9.18749999999999,26.6766662597656,117,91.7634712687992,13.4173331260681,77.9533737867413
9,0,-56.7708333333333,-26.4375,26.4659999211629,160,22.9801259385335,10.7206664880117,51.3934211155738
9,0,-42.3958333333333,-15.8958333333333,22.0886667569478,198,90.6291719588971,11.6930003960927,70.1355552746294
5,0,-54.0208333333333,-32.7708333333333,22.5273337364197,131,11.0109414553163,10.8266667127609,47.4853799218849
4,0,-58.0208333333333,-8.47916666666666,26.4133335749308,321,67.6979857785606,11.3473332722982,83.0454629377335
3,0,-46.1875,-11.3125,24.6853329340617,223,85.5419883399582,14.1873333454132,79.029264765537
8,0,-59.9791666666667,-34.3958333333333,23.3700000445048,125,30.3863791483725,12.1753334204356,46.1816633017609
10,0,-47.7708333333333,-13.2708333333333,24.7253332138062,267,86.4875639971178,11.2243332862854,72.5461039149958
9,0,-60.3541666666667,-29.4375,25.3619998296102,148,47.4915679903822,11.7010001341502,47.4262346749636
7,0,-46.2708333333333,-10.7291666666667,24.9853331247966,213,85.191407126253,14.6573331356049,78.0475604652569
4,0,-58.4791666666667,-13.3958333333333,24.8433332443237,350,74.8909975297789,15.1553332010905,75.4146766220978
9,0,-41.5625,-15.3541666666667,22.3053337732951,186,87.3802829459676,11.4866666793823,69.6499289081274
6,0,-58.6041666666667,-16.4375,28.67799949646,252,66.6235859804685,12.5113328297933,70.3199918983422
9,0,-45.1875,-12.2291666666667,24.8966665267944,218,87.0473241871441,14.128333012263,78.4210405726465
6,0,-54.1041666666667,-12.6875,25.1540002822876,296,84.5301181241375,14.9493336677551,73.4105943455225
6,0,-43.7291666666667,-16.3958333333333,24.4513333638509,215,99.8384473257842,13.8623332182566,71.0015081608751
3,0,-47.6041666666667,-24.2291666666667,25.4886662165324,244,47.7420427899714,9.35266653696696,54.9381283404955
3,0,-53.6458333333333,-17.8958333333333,24.8586664199829,282,71.0652571524773,12.6619999408722,68.6064172631179
3,0,-45.7291666666667,-7.72916666666666,26.3673334121704,197,80.8861801619516,13.5633330345154,84.2652365107466
6,0,-55.6458333333333,-14.5208333333333,24.8473332722982,254,73.7339786703194,13.9646666049957,75.6974596788514
10,0,-47.8958333333333,-3.93749999999999,26.618000348409,353,77.1781398046796,11.1146664619446,88.8604651198253
9,0,-54.3541666666667,-19.3125,25.3586664199829,253,62.1625177881243,12.4163328806559,68.3568221930092
6,0,-51.9375,-19.2708333333333,24.1053330103556,281,71.1129050820481,12.0513333479563,65.8542799035479
1,0,-64.5208333333333,-31.7708333333333,21.2206667264303,109,63.1328968671939,12.7479998270671,48.9103744507876
9,0,-53.3125,-12.3541666666667,25.7093331019084,297,82.9039865606855,15.4016668001811,73.1184328966325
8,0,-38.0625,-12.0208333333333,25.3286670049032,232,41.6225047352139,8.14466651280721,66.2383443894718
3,0,-61.9791666666667,-23.6458333333333,27.8293333053589,124,75.3673946391593,13.2390000025431,51.9176431854615
8,0,-51.0625,-25.6041666666667,19.2379997571309,182,21.5761119130076,11.094000061353,58.7481474499152
7,0,-57.0625,-26.4375,26.6226673126221,163,22.9473528488904,10.9943337440491,51.3465926947095
5,0,-67.8125,-19.1458333333333,11.5680001030366,69,132.734107128749,20.4736666505535,67.4274352341349
5,0,-66.1041666666667,-25.1041666666667,17.9059998194377,47,122.466239421237,14.6926664933562,57.8542552646746
10,0,-67.3958333333333,-24.2708333333333,11.206666747729,22,124.208088600554,16.3366665234789,64.7458227152819
3,0,-59.6875,-27.4375,26.2000001271566,166,50.4830840754483,11.617999792099,49.0210945911297
10,0,-56.2291666666667,-16.9375,26.8679997126261,223,67.8210452881957,13.4996667702993,69.8595866269701
4,0,-41.5208333333333,-21.0208333333333,23.5693333943685,203,64.3271422334639,11.588666677475,61.9317376209128
5,0,-55.4791666666667,-19.5208333333333,27.0959997177124,235,59.1110203336227,12.259999593099,66.7610543228953
10,0,-52.1041666666667,-30.4791666666667,22.1486670176188,138,9.37744223693157,9.27033360799154,47.1340934701353
5,0,-67.4375,-27.4791666666667,16.1553332010905,32,107.852029408096,14.230666483442,58.1793408558734
1,0,-40.1458333333333,-16.4791666666667,23.7760000228882,116,33.3485443343007,10.3836668332418,69.5583278637179
10,0,-37.9791666666667,-12.5625,26.3208332061768,289,50.6217171267598,6.17083311080933,60.2032386587676
2,0,-52.7291666666667,-8.93749999999999,26.102666536967,320,71.1180606933516,12.9273338317871,86.4126535743851
10,0,-69.1041666666667,-18.9791666666667,4.69933334986369,89,150.376834890188,21.149333357811,73.1810852490473
1,0,-69.0208333333333,-32.3958333333333,13.8900002638499,28,31.6581816973095,12.2380000427365,46.5252428034961
8,0,-55.1875,-33.2291666666667,22.1526668866475,114,4.63726710564606,11.8006664713224,48.2368642812406
2,0,-58.3958333333333,-10.4791666666667,25.8846667607625,336,77.4766097627538,12.0283328692118,81.4927688529112
7,0,-65.8541666666667,-16.3125,27.1200002034505,495,56.0824781524843,11.1863333384196,70.0546993110626
3,0,-58.2708333333333,-17.4375,28.7146673202515,220,63.2716456345743,12.384667078654,68.3329728902988
1,0,-52.1041666666667,-6.72916666666666,24.4420003890991,309,63.2524034026819,13.1500000953674,88.6357488753701
2,0,-51.1458333333333,-18.8125,24.7299998601278,281,75.8880897810081,12.5963332653046,66.5346175429335
10,0,-62.4791666666667,-22.0208333333333,28.0093339284261,104,82.345001217596,13.1203337510427,53.8866989788397
1,0,-65.1458333333333,-30.2291666666667,26.372000058492,89,66.5801333689728,12.911666115125,47.1986642435055
6,0,-52.0208333333333,-5.06249999999999,25.2519998550415,300,70.1871031683829,11.51700035731,90.5424741035884
1,0,-49.9375,-4.89583333333333,26.6053326924642,344,73.3314948480506,11.3839996655782,85.6712791546614
4,0,-68.5625,-17.2291666666667,11.5886664589246,122,101.003688340271,18.6366665568203,76.1177386290553
1,0,-55.4375,-25.2708333333333,25.6899998982747,207,26.897540118414,10.9733331203461,52.9601061248127
9,0,-43.1458333333333,-16.8958333333333,22.8800002733866,231,96.574770822066,12.5836667219798,69.8782011369773
7,0,-65.4375,-16.5625,27.1920007069906,589,54.6702337647306,11.4270006815592,69.8984563676928
10,0,-64.9375,-23.1458333333333,15.3026667435964,81,102.019033602155,14.9896664544164,64.8341979996639
4,0,-60.9375,-21.6875,28.2866665522257,95,67.1126245464067,13.2853334744771,57.2643688952597
7,0,-60.1041666666667,-16.6458333333333,27.8986666997274,251,60.8391767653662,11.7663334210714,68.6483811592992
2,0,-69.4791666666667,-19.6458333333333,16.2660001118978,11,122.26812728383,13.4789998730024,68.5047788268753
6,0,-50.6875,-2.10416666666666,26.6573333740234,405,60.0591931178763,10.4683329264323,88.3851152297431
4,0,-43.7708333333333,-11.2291666666667,25.9886671702067,150,90.3465939220182,15.377666314443,77.8537182427022
4,0,-62.9791666666667,-27.5208333333333,26.6653340657552,107,76.0836590020279,13.2100001573563,48.6878925674658
5,0,-54.3541666666667,-24.8541666666667,24.7039995193481,209,24.3968143668084,11.3049994309743,55.5582868006195
10,0,-40.9791666666667,-5.81249999999999,24.8833338419596,216,113.115031221894,10.4690003395081,76.9100845948103
8,0,-70.1875,-28.8541666666667,9.95666662851969,12,55.8960073383031,9.50433342158794,56.7761852818002
2,0,-46.0208333333333,-23.4791666666667,21.2060001691182,244,53.2011248446156,9.43666664759318,57.4565682558065
4,0,-63.6458333333333,-14.4791666666667,27.0033330917358,240,66.8593084641973,11.138666788737,75.5676184647051
9,0,-58.5208333333333,-23.5208333333333,27.9546661376953,128,42.4419952361351,12.789000193278,57.1345641458772
1,0,-50.0208333333333,-2.47916666666666,26.7093324661255,441,71.2815877249437,10.1983327865601,88.6195401544443
9,0,-62.1041666666667,-23.7291666666667,27.7466669082642,126,76.0108433393986,13.2666672070821,51.645386392096
2,0,-60.6041666666667,-19.3541666666667,28.2746655146281,90,54.8054602900375,12.0143330097198,63.8924360902759
10,0,-48.1875,-5.93749999999999,26.6433334350586,289,73.2793077668882,12.0339999198914,82.5150757557626
5,0,-63.3541666666667,-12.2291666666667,26.341999689738,256,69.0416473438134,11.8586670557658,81.2237448350808
7,0,-52.3541666666667,-13.4791666666667,25.7479995091756,282,85.0353277573159,14.6996667385101,73.9568612102643
8,0,-48.3125,-12.1041666666667,26.2220001220703,284,85.777411024346,12.5743339856466,73.0216869166475
2,0,-58.8958333333333,-16.0208333333333,28.0053329467773,267,67.7574598357384,13.4639999071757,71.9077152819882
2,0,-48.4791666666667,-19.8541666666667,24.0260000228882,281,76.6494546269229,12.7770001093547,68.0931544528272
1,0,-45.5625,-14.8125,23.7553326288859,316,93.2766037131571,12.260666290919,72.1046018581656
1,0,-52.3541666666667,-8.43749999999999,25.5273332595825,303,68.743793170603,12.8566665649414,87.1520191169281
4,0,-52.6041666666667,-24.5625,22.4993332227071,254,37.4662562987997,12.1003334522247,60.7934779963026
4,0,-42.7708333333333,-13.0625,23.0486663182576,164,90.2979077594081,12.3649996121724,77.7672950240952
1,0,-39.7708333333333,-12.8541666666667,23.7526664733887,90,49.0084608650755,7.11299975713094,61.9599306686498
7,0,-58.1041666666667,-8.27083333333333,26.7326669692993,319,67.0671058525518,11.3889997800191,83.8906865115593
9,0,-50.2291666666667,-19.9791666666667,24.7806663513184,219,76.0550313484141,12.7689994176229,64.4768738460503
5,0,-65.3958333333333,-25.1041666666667,22.4940001169841,146,106.711519825752,12.7786666552226,52.6998776292355
6,0,-46.2291666666667,-21.8541666666667,21.1179998715719,292,72.5346443268664,12.478999932607,61.0757626994572
10,0,-50.3541666666667,-9.72916666666666,26.5879999796549,294,77.0880954198853,13.2919998168945,85.380272147599
5,0,-56.2708333333333,-19.3125,27.4660008748372,221,59.4382128019986,11.7903339068095,65.6916240467597
7,0,-43.3958333333333,-16.1875,24.1406666437785,205,96.6538550818012,12.150000333786,70.39397550792
9,0,-63.5208333333333,-20.8958333333333,25.3713334401449,134,84.0191689442323,12.5773332118988,59.4167284601183
5,0,-58.3125,-35.1875,22.3433335622152,113,23.8437271817585,11.207000096639,44.9719077808983
8,0,-44.9375,-13.6875,24.6559998194377,218,95.544624943556,12.3793334960938,73.7919258417031
7,0,-60.3125,-21.5208333333333,28.4946664174398,96,60.258043671716,13.1373325188955,58.0270935505465
10,0,-64.4375,-14.4375,27.0766671498617,262,63.8788173484157,10.8786670366923,74.2064704317769
6,0,-68.4375,-17.1875,10.7966667910417,127,98.7417374750541,17.919333221352,75.6984308525411
3,0,-50.6458333333333,-3.93749999999999,26.5246667861938,372,78.9068641877257,10.7290002504985,87.76995609905
5,0,-54.9375,-28.8125,24.9426663716634,177,8.61428625861516,11.8473331133525,51.9711061554109
6,0,-43.5625,-16.1875,24.3986660639445,208,97.9996875644378,13.71399974823,72.3007250047475
3,0,-59.7291666666667,-22.1458333333333,28.632666905721,87,55.41037553033,13.5020003318787,58.5211513401579
2,0,-43.4375,-17.0625,22.8493336041768,237,97.4717341519271,12.7270004749298,69.4099049290335
4,0,-46.2291666666667,-5.97916666666666,26.2019999821981,245,82.2169510228285,13.0326665242513,84.5837598912963
6,0,-45.6458333333333,-4.77083333333333,26.2146663665771,279,88.1909618331196,11.8199996948242,86.6060893443531
7,0,-58.8125,-34.3541666666667,23.4966665903727,116,23.4540120424492,11.0736660957336,45.1029101711553
9,0,-63.7291666666667,-15.0208333333333,27.0859994888306,247,63.7662335149296,10.6030000050863,72.4644616402451
7,0,-48.1458333333333,-11.0625,26.17799949646,269,81.2915642713623,13.243665933609,74.536621488257
9,0,-43.1458333333333,-9.31249999999999,26.6359996795654,138,89.6607883477974,14.5820004145304,83.9396766766605
1,0,-50.1041666666667,-29.8541666666667,23.4206666946411,146,12.4555255960022,8.01933360099792,47.4516765057826
8,0,-67.1458333333333,-20.7708333333333,13.2180002133052,40,131.218069709098,19.9440000392497,61.8687163775342
6,0,-41.1875,-11.6041666666667,20.6853335698446,104,39.9676318114603,9.73400004704793,68.7818005167803
