"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"31",0.21011486,0.06562984,0.06562984,0.08905002,0.09352648,0.06631994,"L_neivai","glm",1,4,6,61,0.105613139127469,0.394994595335767,0.658469945355191,NA,1.31693989071038,1.45283509949076,0,0.442622950819672,0.15546218487395,"spec_sens",0.0895522388059701,0.15,1,1,0.442622950819672,0.557377049180328,0,0.492537313432836,0.124519600307456,0.260869565217391,0.15
"32",0.85368009,0.43376677,0.43376677,0.10071461,0.50866629,0.47444068,"L_neivai","maxent",1,4,6,61,0.401196728932906,0.000766320672100992,0.866120218579235,NA,1.73224043715847,1.79073579982408,0,0.688524590163934,0.505169867060561,"spec_sens",0.0895522388059701,0.24,1,1,0.688524590163934,0.311475409836066,0,0.716417910447761,0.283624085537422,0.387096774193548,0.24
"33",0.83646667,0.4581,0.4581,0.0854,0.67753333,0.48626667,"L_neivai","rf",1,4,6,61,0.392630403437874,0.00101483420615211,0.866120218579235,NA,1.73224043715847,1.78776756655686,0,0.688524590163934,0.404066073697586,"spec_sens",0.0895522388059701,0.24,1,1,0.688524590163934,0.311475409836066,0,0.716417910447761,0.283624085537422,0.387096774193548,0.24
"34",0.03009471,0.02723861,0.02726974,0.04414541,0.02763571,0.02752876,"L_neivai","svme",1,4,6,61,0.361751784777179,0.00263038777812703,0.890710382513661,NA,1.78142076502732,1.72364210798877,0,0.704918032786885,0.57433290978399,"spec_sens",0.0895522388059701,0.25,1,1,0.704918032786885,0.295081967213115,0,0.73134328358209,0.299651567944251,0.4,0.25
"35",0.03157691,0.02324782,0.0233347,0.07458188,0.0259913,0.0234646,"L_neivai","svmk",1,4,6,61,0.272178446085057,0.0258672151247228,0.836065573770492,NA,1.67213114754098,1.60499855720782,0,0.639344262295082,0.369114877589454,"spec_sens",0.0895522388059701,0.214285714285714,1,1,0.639344262295082,0.360655737704918,0,0.671641791044776,0.240988671472709,0.352941176470588,0.214285714285714
"36",0.47262727,0.07262727,-1e-04,0.07262727,0.07262727,0.03626364,"L_neivai","bioclim",1,5,6,61,0.272957920344833,0.0254282381258797,0.729508196721312,NA,1.45901639344262,1.74096517696211,0,0.371584699453552,0.307237813884786,"spec_sens",0.0895522388059701,0.181818181818182,0.955555555555556,0.666666666666667,0.704918032786885,0.295081967213115,0.333333333333333,0.701492537313433,0.168734491315136,0.285714285714286,0.166666666666667
"37",1.15225721,0.67770334,-1.65668821,0.23976128,0.68536869,-1.63634291,"L_neivai","brt",1,5,6,61,0.260655901833478,0.0331397873179887,0.751366120218579,NA,1.50273224043716,1.58262310055857,0,0.538251366120219,0.26775956284153,"spec_sens",0.0895522388059701,0.217391304347826,0.977272727272727,0.833333333333333,0.704918032786885,0.295081967213115,0.166666666666667,0.716417910447761,0.236352729454109,0.344827586206897,0.208333333333333
"38",0.17893873,0.08582226,0.02967295,0.0929488,0.0929488,0.02987663,"L_neivai","glm",1,5,6,61,0.232161767340277,0.0586934293063513,0.729508196721312,NA,1.45901639344262,1.41507058465645,0,0.489071038251366,0.220232766338406,"spec_sens",0.0895522388059701,0.192307692307692,0.975609756097561,0.833333333333333,0.655737704918033,0.344262295081967,0.166666666666667,0.671641791044776,0.195414847161572,0.3125,0.185185185185185
"39",0.72479727,0.72479727,0.20170893,0.07959014,0.69828923,0.21852817,"L_neivai","maxent",1,5,6,61,0.369984020134595,0.00205886814281433,0.846994535519126,NA,1.69398907103825,1.78037714234418,0,0.702185792349727,0.460161145926589,"spec_sens",0.0895522388059701,0.384615384615385,0.981481481481482,0.833333333333333,0.868852459016393,0.131147540983607,0.166666666666667,0.865671641791045,0.460161145926589,0.526315789473684,0.357142857142857
"40",0.86276667,0.69813333,0.0545,0.09206667,0.69813333,0.06393333,"L_neivai","rf",1,5,6,61,0.358815446175383,0.00286619532467146,0.814207650273224,NA,1.62841530054645,1.55870184400983,0,0.620218579234973,0.57433290978399,"spec_sens",0.0895522388059701,0.277777777777778,0.979591836734694,0.833333333333333,0.786885245901639,0.213114754098361,0.166666666666667,0.791044776119403,0.326149425287356,0.416666666666667,0.263157894736842
"41",0.0307034,0.02899201,0.02541167,0.08326663,0.02850217,0.02564297,"L_neivai","svme",1,5,6,61,0.442584155052206,0.000176703289528295,0.904371584699454,NA,1.80874316939891,1.67550648699893,0,0.76775956284153,0.633879781420766,"spec_sens",0.0895522388059701,0.555555555555556,0.982758620689655,0.833333333333333,0.934426229508197,0.0655737704918033,0.166666666666667,0.925373134328358,0.626532887402453,0.666666666666667,0.5
"42",0.14417745,0.02669264,0.00702798,0.06272747,0.02729916,0.00799175,"L_neivai","svmk",1,5,6,61,0.31964145503268,0.00837163234478402,0.710382513661202,NA,1.4207650273224,1.38363944047783,0,0.472677595628415,0.266958424507659,"spec_sens",0.0895522388059701,0.185185185185185,0.975,0.833333333333333,0.639344262295082,0.360655737704918,0.166666666666667,0.656716417910448,0.183359830418654,0.303030303030303,0.178571428571429
"43",0.18508519,0.07397407,-1e-04,0.11101111,0.07397407,0.03693704,"L_neivai","bioclim",1,6,7,61,0.299545196562563,0.0130798825918245,0.694379391100703,NA,1.38875878220141,1.76703340340093,0,0.370023419203747,0.270777479892761,"spec_sens",0.102941176470588,0.192307692307692,0.952380952380952,0.714285714285714,0.655737704918033,0.344262295081967,0.285714285714286,0.661764705882353,0.168085106382979,0.303030303030303,0.178571428571429
"44",1.19099407,-0.47832599,-0.47832599,0.09436531,0.09436531,-0.42727262,"L_neivai","brt",1,6,7,61,0.336702395308801,0.00499244115347862,0.831381733021077,NA,1.66276346604215,1.68948195137112,0,0.60655737704918,0.334519572953737,"spec_sens",0.102941176470588,0.225806451612903,1,1,0.60655737704918,0.39344262295082,0,0.647058823529412,0.24093023255814,0.368421052631579,0.225806451612903
"45",0.13750039,0.13750039,0.05150185,0.10441803,0.14491744,0.06034945,"L_neivai","glm",1,6,7,61,0.211248703416872,0.0837591334568302,0.779859484777518,NA,1.55971896955504,1.50425888874409,0,0.611241217798595,0.324223602484472,"spec_sens",0.102941176470588,0.285714285714286,0.978723404255319,0.857142857142857,0.754098360655738,0.245901639344262,0.142857142857143,0.764705882352941,0.324223602484472,0.428571428571429,0.272727272727273
"46",0.65101434,0.30553387,0.30553387,0.11120548,0.53943344,0.31751119,"L_neivai","maxent",1,6,7,61,0.417814077660019,0.000392404855953602,0.857142857142857,NA,1.71428571428571,1.76060077793472,0,0.655737704918033,0.36547433903577,"spec_sens",0.102941176470588,0.25,1,1,0.655737704918033,0.344262295081967,0,0.691176470588235,0.28169014084507,0.4,0.25
