species,lon,lat
L_intermedia,-43.9597,-19.56152
L_migonei,-43.9597,-19.56152
L_whitmani,-43.9597,-19.56152
L_intermedia,-43.895288,-19.625851
L_longipalpis,-43.895288,-19.625851
L_migonei,-43.895288,-19.625851
L_whitmani,-43.895288,-19.625851
L_intermedia,-44.579359,-17.895115
L_longipalpis,-44.579359,-17.895115
L_whitmani,-44.579359,-17.895115
L_intermedia,-42.641844,-21.530729
L_migonei,-42.641844,-21.530729
L_whitmani,-45.683881,-19.796247
L_intermedia,-45.925,-21.6583
L_whitmani,-45.925,-21.6583
L_migonei,-45.925,-21.6583
L_longipalpis,-43.936762,-14.755922
L_intermedia,-42.033848,-20.25868
L_migonei,-42.033848,-20.25868
L_whitmani,-42.033848,-20.25868
L_intermedia,-40.978526,-18.7807
L_migonei,-40.978526,-18.7807
L_longipalpis,-43.41614,-20.374493
L_whitmani,-43.41614,-20.374493
L_intermedia,-43.41614,-20.374493
L_intermedia,-42.63123,-19.76394
L_migonei,-42.63123,-19.76394
L_whitmani,-45.23865,-19.329742
L_longipalpis,-42.866515,-15.397322
L_longipalpis,-44.083975,-19.56191
L_whitmani,-44.083975,-19.56191
L_migonei,-44.119317,-18.323686
L_whitmani,-44.119317,-18.323686
L_migonei,-45.545074,-21.761772
L_longipalpis,-42.873165,-15.155339
L_whitmani,-47.495972,-18.729038
L_longipalpis,-43.865422,-16.722707
L_intermedia,-41.439139,-19.807189
L_longipalpis,-41.439139,-19.807189
L_migonei,-41.439139,-19.807189
L_longipalpis,-43.96727,-20.0104
L_whitmani,-43.96727,-20.0104
L_longipalpis,-43.849783,-19.983893
L_migonei,-43.849783,-19.983893
L_whitmani,-43.849783,-19.983893
L_migonei,-44.826411,-20.697516
L_whitmani,-44.826411,-20.697516
L_flaviscutellata,-46.875419,-17.219742
L_longipalpis,-46.875419,-17.219742
L_neivai,-46.875419,-17.219742
L_whitmani,-46.875419,-17.219742
L_whitmani,-43.143814,-19.350982
L_neivai,-46.611413,-20.719212
L_whitmani,-46.611413,-20.719212
L_whitmani,-46.515916,-18.592571
L_migonei,-42.563186,-18.546889
L_whitmani,-42.563186,-18.546889
L_longipalpis,-44.045884,-19.618396
L_migonei,-44.045884,-19.618396
L_neivai,-44.045884,-19.618396
L_whitmani,-44.045884,-19.618396
L_neivai,-45.093088,-21.094519
L_whitmani,-45.799087,-20.483195
L_whitmani,-43.2668,-20.5708
L_intermedia,-41.629001,-19.620144
L_migonei,-41.629001,-19.620144
L_intermedia,-43.028523,-15.746838
L_longipalpis,-43.028523,-15.746838
L_migonei,-43.028523,-15.746838
L_whitmani,-43.028523,-15.746838
L_whitmani,-46.860917,-20.744184
