species,lon,lat
L_flaviscutellata,-54.71857,-2.436213
L_flaviscutellata,-48.55977,-6.16476
L_flaviscutellata,-44.350748,-23.162518
L_flaviscutellata,-43.450345,-22.759835
L_flaviscutellata,-64.231654,-12.436014
L_flaviscutellata,-61.020173,-11.528555
L_flaviscutellata,-65.202777,-10.852331
L_flaviscutellata,-61.945095,-10.882051
L_flaviscutellata,-63.295559,-10.263098
L_flaviscutellata,-63.171499,-8.710282
L_flaviscutellata,-62.176823,-9.851393
L_flaviscutellata,-60.138584,-12.741373
L_flaviscutellata,-61.433323,3.363338
L_flaviscutellata,-60.670533,2.816682
L_flaviscutellata,-61.149177,1.803871
L_flaviscutellata,-61.145835,4.466754
L_flaviscutellata,-47.94876,-24.949753
L_flaviscutellata,-49.561813,-8.801803
L_flaviscutellata,-48.108889,-10.763333
L_flaviscutellata,-69.941891,-4.206676
L_flaviscutellata,-72.711,4.998417
L_flaviscutellata,-76.47991,0.508031
L_flaviscutellata,-76.508333,-0.408333
L_flaviscutellata,-52.471928,4.560907
L_flaviscutellata,-51.814779,3.899264
L_flaviscutellata,-52.953143,5.370959
L_flaviscutellata,-53.19319,3.610953
L_flaviscutellata,-69.203258,-12.580875
L_flaviscutellata,-72.942,-4.15
L_flaviscutellata,-74.217933,-4.232474
L_flaviscutellata,-69.491057,-11.414655
L_flaviscutellata,-76.383497,-6.474783
L_flaviscutellata,-74.594484,-8.341966
L_flaviscutellata,-54.916231,5.381155
L_flaviscutellata,-54.408333,4.291667
L_flaviscutellata,-55.808333,4.591667
L_flaviscutellata,-61.09548,10.601505
L_flaviscutellata,-64.224214,2.773675
L_flaviscutellata,-66.258333,0.758333
L_flaviscutellata,-64.484992,10.069833
L_cruzi,-50.457641,-16.946697
L_cruzi,-55.9282,-16.3114
L_cruzi,-57.674762,-16.074096
L_cruzi,-55.6351,-20.4828
L_cruzi,-54.043309,-19.53526
L_cruzi,-54.615744,-20.45803
L_cruzi,-57.6681,-19.0048
L_intermedia,-36.7666,-9.61666
L_intermedia,-45.004168,-12.144925
L_intermedia,-39.043184,-14.79332
L_intermedia,-39.954167,-13.964167
L_intermedia,-38.7137,-12.54768
L_intermedia,-40.065306,-19.398106
L_intermedia,-41.117737,-18.861179
L_intermedia,-40.495624,-20.390863
L_intermedia,-46.25249,-14.803994
L_intermedia,-56.390198,-20.239333
L_intermedia,-42.1545,-16.87943
L_intermedia,-46.107752,-15.921772
L_intermedia,-43.814444,-17.112105
L_intermedia,-44.955194,-17.359421
L_intermedia,-43.931467,-20.793451
L_intermedia,-41.692449,-19.93078
L_intermedia,-44.428399,-18.755481
L_intermedia,-43.594457,-18.242093
L_intermedia,-41.682267,-18.03433
L_intermedia,-43.348817,-21.760924
L_intermedia,-43.9597,-19.56152
L_intermedia,-45.925,-21.6583
L_intermedia,-43.028523,-15.746838
L_intermedia,-42.65223,-20.226513
L_intermedia,-42.011422,-15.318438
L_intermedia,-44.027948,-15.708871
L_intermedia,-48.991755,-24.66169
L_intermedia,-52.225,-23.5583
L_intermedia,-36.01199,-8.827885
L_intermedia,-41.73208,-20.95012
L_intermedia,-41.775064,-22.368705
L_intermedia,-44.710859,-23.219414
L_intermedia,-43.57264,-22.96596
L_intermedia,-38.440258,-6.260112
L_intermedia,-47.175726,-24.292006
L_intermedia,-45.969593,-23.30488
L_intermedia,-46.956367,-22.432696
L_complexa,-56.09161,-9.871723
L_complexa,-59.448616,-10.172524
L_complexa,-55.745005,-15.46057
L_complexa,-54.992297,-10.244842
L_complexa,-51.6292,-3.1
L_complexa,-52.651654,-3.432368
L_complexa,-47.555915,-4.290778
L_complexa,-56.39616,-1.480915
L_complexa,-46.99996,-3.234877
L_complexa,-48.080379,-3.168377
