species,lon,lat
L_migonei,-54.519306,-11.080591
L_migonei,-55.40307,-10.308846
L_migonei,-55.273213,-13.033828
L_migonei,-56.4789,-9.669655
L_migonei,-54.979722,-10.223056
L_migonei,-55.500922,-11.858005
L_migonei,-55.725914,-12.551777
L_migonei,-57.491299,-14.623785
L_migonei,-55.115951,-10.597128
L_migonei,-54.374844,-11.535511
L_migonei,-55.948082,-22.194685
L_migonei,-52.425437,-21.715288
L_migonei,-56.668333,-20.550833
L_migonei,-54.82697,-22.636582
L_migonei,-54.615744,-20.45803
L_migonei,-54.811289,-22.227236
L_migonei,-56.138056,-21.480278
L_migonei,-54.542242,-21.801195
L_migonei,-54.842254,-18.916586
L_migonei,-42.695947,-21.876804
L_migonei,-45.948918,-21.428178
L_migonei,-41.85218,-20.42111
L_migonei,-42.1545,-16.87943
L_migonei,-46.94001,-19.59133
L_migonei,-46.944354,-21.360181
L_migonei,-45.657715,-20.240772
L_migonei,-45.543632,-20.282563
L_migonei,-44.0115,-20.0027
L_migonei,-43.88946,-19.8991
L_migonei,-44.028528,-20.406658
L_migonei,-44.049831,-20.100596
L_migonei,-44.955194,-17.359421
L_migonei,-43.664787,-19.887141
L_migonei,-41.730132,-18.241124
L_migonei,-41.90719,-20.525588
L_migonei,-42.143707,-19.789635
L_migonei,-43.931467,-20.793451
L_migonei,-41.310405,-18.757461
L_migonei,-46.1577,-21.05563
L_migonei,-41.692449,-19.93078
L_migonei,-45.083769,-21.877666
L_migonei,-41.471974,-19.175623
L_migonei,-44.456226,-18.363516
L_migonei,-42.624347,-19.525053
L_migonei,-43.594457,-18.242093
L_migonei,-44.888056,-20.13916
L_migonei,-41.536197,-19.005474
L_migonei,-41.947081,-18.852882
L_migonei,-42.214693,-19.440272
L_migonei,-41.717353,-19.800336
L_migonei,-41.682267,-18.03433
L_migonei,-41.864932,-19.171689
L_migonei,-43.83006,-19.43761
L_migonei,-43.747334,-19.522289
L_migonei,-44.359805,-15.487873
L_migonei,-43.348817,-21.760924
L_migonei,-43.895288,-19.625851
L_migonei,-43.9453,-19.5425
L_migonei,-44.640084,-17.946175
L_migonei,-44.53356,-17.96719
L_migonei,-42.641844,-21.530729
L_migonei,-45.925,-21.6583
L_migonei,-42.033848,-20.25868
L_migonei,-40.978526,-18.7807
L_migonei,-42.55928,-19.59223
L_migonei,-42.63123,-19.76394
L_migonei,-44.119317,-18.323686
L_migonei,-45.545074,-21.761772
L_migonei,-43.865422,-16.722707
L_migonei,-41.439139,-19.807189
L_migonei,-43.849783,-19.983893
L_migonei,-44.826411,-20.697516
L_migonei,-45.669965,-20.373542
L_migonei,-42.563186,-18.546889
L_migonei,-44.045884,-19.618396
L_migonei,-41.460955,-19.583342
L_migonei,-41.558121,-19.599317
L_migonei,-43.028523,-15.746838
L_migonei,-42.65223,-20.226513
L_migonei,-44.206233,-14.841686
L_migonei,-42.15646,-19.337666
L_migonei,-42.366129,-18.783265
L_migonei,-43.687143,-19.673848
L_migonei,-42.007735,-19.281495
L_migonei,-44.027948,-15.708871
L_migonei,-42.714804,-18.82514
L_migonei,-42.541285,-21.770711
L_migonei,-52.668973,-0.769655
L_migonei,-51.1815,-3.467278
L_migonei,-48.627073,-1.505767
L_migonei,-48.487826,-1.459845
L_migonei,-50.18189,-6.442866
L_migonei,-50.349444,-6.396806
L_migonei,-49.848958,-6.532197
L_migonei,-49.644639,-5.965917
L_migonei,-47.555915,-4.290778
L_migonei,-47.440756,-1.771475
L_migonei,-50.546361,-5.778389
L_migonei,-57.036959,-1.075897
L_migonei,-56.39616,-1.480915
L_migonei,-55.8628,-1.763754
L_migonei,-47.356962,-2.994191
L_migonei,-46.99996,-3.234877
L_migonei,-50.58425,-6.03678
L_migonei,-50.207111,-5.934083
L_migonei,-50.293306,-6.118941
L_migonei,-50.308333,-6.008333
L_migonei,-50.0633361,-6.058639
L_migonei,-51.884881,-3.631403
L_migonei,-49.667184,-3.766889
L_migonei,-51.889533,-3.286767
L_migonei,-51.89275,-3.416633
L_migonei,-35.633892,-7.036775
L_migonei,-49.049722,-24.651667
L_migonei,-53.891974,-23.870881
L_migonei,-50.30833,-23.241667
L_migonei,-50.34166,-23.10833
L_migonei,-50.44166,-23.15833
L_migonei,-51.584409,-23.937854
L_migonei,-50.077571,-23.041266
L_migonei,-53.9787,-25.59009
L_migonei,-53.459722,-24.953798
L_migonei,-52.60322,-23.6729
L_migonei,-53.081822,-23.776905
L_migonei,-52.225,-23.5583
L_migonei,-51.9814,-23.9159
L_migonei,-52.083085,-23.610267
L_migonei,-54.587102,-25.542493
L_migonei,-52.869632,-25.09865
L_migonei,-51.463431,-25.393592
L_migonei,-50.597473,-25.230613
L_migonei,-53.718099,-24.00258
L_migonei,-50.412,-22.9411
L_migonei,-49.978573,-23.160116
L_migonei,-52.038141,-22.552632
L_migonei,-52.473041,-23.616327
L_migonei,-52.408847,-25.401682
L_migonei,-51.162773,-23.312156
L_migonei,-51.6916,-23.525
L_migonei,-54.060008,-24.559254
L_migonei,-54.30407,-24.49174
L_migonei,-51.929254,-23.430236
L_migonei,-51.64108,-23.706369
L_migonei,-48.542778,-25.8175
L_migonei,-54.091782,-25.292498
L_migonei,-54.164436,-24.44889
L_migonei,-48.831539,-25.478482
L_migonei,-52.204866,-23.184251
L_migonei,-52.052412,-23.457699
L_migonei,-51.988774,-26.481473
L_migonei,-52.462402,-23.081879
L_migonei,-52.347896,-23.914126
L_migonei,-53.4115,-23.894562
L_migonei,-51.027752,-22.852533
L_migonei,-50.983575,-25.216021
L_migonei,-50.850596,-24.651648
L_migonei,-49.63075,-23.605757
L_migonei,-53.297306,-22.958582
L_migonei,-53.723083,-26.074975
L_migonei,-51.7953,-22.700069
L_migonei,-52.294342,-23.435458
L_migonei,-49.651152,-23.915466
L_migonei,-50.80265,-22.904419999999998
L_migonei,-52.864113,-23.732479
L_migonei,-52.425,-23.75833
L_migonei,-54.0918,-24.0928
L_migonei,-50.264,-24.56045
L_migonei,-53.56965,-24.73433
L_migonei,-49.08939,-25.03801
L_migonei,-52.874568,-23.864031
L_migonei,-51.09061,-26.228435
L_migonei,-50.797365,-23.200159
L_migonei,-35.4754,-8.4466
L_migonei,-36.695515,-8.355456
L_migonei,-35.353943,-8.331376
L_migonei,-36.01199,-8.827885
L_migonei,-35.490122,-7.592213
L_migonei,-44.1681,-23.1423
L_migonei,-44.3849,-22.94173
L_migonei,-44.2247,-22.9835
L_migonei,-44.3494,-23.1622
L_migonei,-44.319627,-23.009116
L_migonei,-42.417211,-22.153305
L_migonei,-41.908636,-21.577277
L_migonei,-42.365978,-21.98184
L_migonei,-41.613296,-21.496157
L_migonei,-42.609718,-21.929312
L_migonei,-43.31211,-22.58011
L_migonei,-43.82257,-22.80987
L_migonei,-44.60725,-22.45576
L_migonei,-41.775064,-22.368705
L_migonei,-43.130968,-22.66533
L_migonei,-44.026,-22.961
L_migonei,-43.9108,-22.92093
L_migonei,-43.95353,-23.04861
L_migonei,-43.429224,-22.768088
L_migonei,-43.474676,-22.455427
L_migonei,-43.029,-22.9605
L_migonei,-43.54,-22.78363
L_migonei,-43.43825,-22.5862
