species,lon,lat
L_cruzi,-52.273457,-13.55923
L_longipalpis,-52.273457,-13.55923
L_cruzi,-52.26033,-15.888711
L_longipalpis,-52.26033,-15.888711
L_cruzi,-52.258511,-15.902471
L_longipalpis,-52.258511,-15.902471
L_longipalpis,-52.158915,-14.049087
L_flaviscutellata,-59.790431,-13.66056
L_flaviscutellata,-59.590331,-14.469789
L_flaviscutellata,-59.448616,-10.172524
L_flaviscutellata,-59.338002,-15.229728
L_flaviscutellata,-56.334085,-14.7245
L_flaviscutellata,-56.073252,-15.569989
L_flaviscutellata,-54.933904,-12.383247
L_flaviscutellata,-54.931806,-10.172107
L_flaviscutellata,-54.519306,-11.080591
L_flaviscutellata,-54.400733,-15.818136
L_flaviscutellata,-53.261519,-13.188043
L_flaviscutellata,-50.661986,-11.616082
L_whitmani,-59.448616,-10.172524
L_whitmani,-59.338002,-15.229728
L_whitmani,-59.218949,-9.457904
L_whitmani,-58.606895,-9.886254
L_whitmani,-58.002674,-12.124938
L_whitmani,-57.888546,-13.654733
L_whitmani,-57.818476,-9.842953
L_whitmani,-57.674762,-16.074096
L_whitmani,-57.513123,-11.25036
L_whitmani,-57.098552,-13.011427
L_whitmani,-56.844489,-14.455522
L_whitmani,-56.802069,-14.453725
L_whitmani,-56.626509,-16.259509
L_whitmani,-56.433566,-14.401323
L_whitmani,-56.428293,-14.826428
L_whitmani,-56.371553,-15.19789
L_whitmani,-56.345259,-15.789676
L_whitmani,-56.334085,-14.7245
L_whitmani,-56.144664,-15.658065
L_whitmani,-56.110005,-13.832726
L_whitmani,-56.094162,-15.869179
L_whitmani,-56.073252,-15.569989
L_whitmani,-55.967121,-16.195099
L_whitmani,-55.821615,-9.966666
L_whitmani,-55.725914,-12.551777
L_whitmani,-55.714877,-10.631104
L_whitmani,-55.500922,-11.858005
L_whitmani,-55.40307,-10.308846
L_whitmani,-55.273213,-13.033828
L_whitmani,-55.171655,-15.553704
L_whitmani,-55.115951,-10.597128
L_whitmani,-54.992297,-10.244842
L_whitmani,-54.971909,-14.925464
L_whitmani,-54.964188,-15.964838
L_whitmani,-54.933904,-12.383247
L_whitmani,-54.931806,-10.172107
L_whitmani,-54.917481,-15.807455
